162,0,1023740,484053,11806300,64.6,9374069800,6076060200,22722299900,388430004000,5.5,4996350000,7078550000,2021-02-10 15:40:54
163,0,1023750,484058,11806400,64.6,9374699500,6074500100,22722299900,388430004000,5.5,4996559900,7080020000,2021-02-10 15:41:04
164,0,1023760,484063,11806500,64.6,9368479700,6080710100,22722299900,388430004000,5.5,4996800000,7081300000,2021-02-10 15:41:14
165,40,1023770,484068,11806600,64.6,9368219600,6081399800,22722299900,388430004000,5.5,4997020200,7082420200,2021-02-10 15:41:24
166,0,1023780,484072,11806700,64.6,9364140000,6085980200,22722299900,388430004000,5.5,4997230100,7083570200,2021-02-10 15:41:34
167,20,1023790,484078,11806800,64.7,9362620400,6073039900,22722299900,388430004000,5.5,4997519900,7085069800,2021-02-10 15:41:44
168,12.5,1023800,484083,11806900,64.7,9363789800,6072609800,22722299900,388430004000,5.5,4997749800,7085810200,2021-02-10 15:41:54
169,0,1023810,484089,11807000,64.6,9361059800,6076469800,22722299900,388430004000,5.5,4997989900,7086850000,2021-02-10 15:42:04
170,18.2,1025050,484675,11820400,64.7,9333369900,6059480100,22722299900,388430004000,5.5,5026740200,7248229900,2021-02-10 16:03:13
171,28.6,1025060,484681,11820500,64.6,9316440100,6077610000,22722299900,388430004000,5.5,5026979800,7249500200,2021-02-10 16:03:23
172,0,1025070,484687,11820600,64.7,9323629600,6069409800,22722299900,388430004000,5.5,5027220000,7250400300,2021-02-10 16:03:33
173,33.3,1025080,484692,11820700,64.7,9332620300,6060720100,22722299900,388430004000,5.5,5027440100,7251089900,2021-02-10 16:03:43
174,25,1025090,484697,11820800,64.7,9327210500,6065679900,22722299900,388430004000,5.5,5027650000,7252310000,2021-02-10 16:03:53
175,0,1025150,484724,11821400,64.6,9320250400,6073310200,22722299900,388430004000,5.5,5028729900,7258890200,2021-02-10 16:04:44
176,0,1025160,484730,11821500,64.6,9316070400,6077400100,22722299900,388430004000,5.5,5028939800,7260449800,2021-02-10 16:04:54
177,100,1025170,484735,11821600,64.7,9332200400,6060469800,22722299900,388430004000,5.5,5029159900,7261210100,2021-02-10 16:05:04
178,13.5,1025420,484856,11824800,64.6,9303700500,6079300100,22722299900,388426990000,5.5,5035559900,7294640100,2021-02-10 16:10:04
179,0,1025430,484860,11824900,64.6,9303810000,6079459800,22722299900,388426990000,5.5,5035800100,7296070100,2021-02-10 16:10:14
180,0,1025430,484863,11825000,64.5,9289920500,6096580100,22722299900,388426990000,5.5,5036010000,7297249800,2021-02-10 16:10:24
181,0,1025450,484869,11825100,64.7,9321339900,6064039900,22722299900,388426007000,5.5,5036490200,7298699800,2021-02-10 16:10:34
182,11.1,1025460,484875,11825200,64.5,9295160300,6090630100,22722299900,388426007000,5.5,5036830200,7299630100,2021-02-10 16:10:44
183,20,1025470,484881,11825300,64.5,9289849900,6096629800,22722299900,388426007000,5.5,5037069800,7300859900,2021-02-10 16:10:54
184,0,1025470,484887,11825400,64.5,9295139800,6091160100,22722299900,388424008000,5.5,5037290000,7302240300,2021-02-10 16:11:04
185,9.1,1025480,484891,11825600,64.3,9255189500,6132279800,22722299900,388424008000,5.5,5037519900,7303700000,2021-02-10 16:11:14
186,22.2,1025490,484896,11825700,64.3,9257860100,6129310200,22722299900,388424008000,5.5,5038389800,7305440300,2021-02-10 16:11:24
187,16.7,1025500,484901,11825800,64.3,9250299900,6135690200,22722299900,388424008000,5.5,5038600200,7306059800,2021-02-10 16:11:34
188,14.3,1025500,484904,11825900,64.3,9261330400,6125040100,22722299900,388424991000,5.5,5038850000,7306730000,2021-02-10 16:11:44
189,12.5,1025510,484907,11826000,64.3,9255680000,6132469800,22722299900,388424991000,5.5,5039410200,7308610000,2021-02-10 16:11:54
190,30,1025510,484912,11826100,64.3,9256920100,6130509800,22722299900,388424008000,5.5,5039960100,7310340100,2021-02-10 16:12:04
191,33.3,1025520,484916,11826200,64.3,9261939700,6124650000,22722299900,388424008000,5.5,5040520200,7311850000,2021-02-10 16:12:15
192,0,1025530,484919,11826300,64.3,9253720100,6133940200,22722299900,388424008000,5.5,5041059800,7313180200,2021-02-10 16:12:25
193,0,1025530,484921,11826400,64.3,9257010200,6131720200,22722299900,388424008000,5.5,5041610200,7314200100,2021-02-10 16:12:35
194,0,1025540,484925,11826500,64.4,9267850200,6120849900,22722299900,388424008000,5.5,5042189800,7315230200,2021-02-10 16:12:45
195,14.3,1025550,484929,11826700,64.4,9267340300,6120840200,22722299900,388424008000,5.5,5042740200,7316190200,2021-02-10 16:12:55
196,14.3,1025550,484932,11826800,64.4,9265590300,6121200100,22722299900,388424008000,5.5,5043279900,7317790200,2021-02-10 16:13:05
197,0,1025560,484935,11826900,64.4,9267430400,6120920100,22722299900,388424991000,5.5,5043850200,7319710200,2021-02-10 16:13:15
198,25,1025570,484937,11827000,64.3,9251579900,6135880200,22722299900,388424991000,5.5,5044420100,7321470000,2021-02-10 16:13:25
199,0,1025570,484939,11827100,64.3,9253610500,6134890000,22722299900,388424991000,5.5,5044990000,7322800100,2021-02-10 16:13:35
200,0,1025580,484943,11827200,64.4,9266379800,6119819800,22722299900,388424991000,5.5,5045210100,7324140000,2021-02-10 16:13:45
201,50,1025580,484947,11827300,64.3,9259599900,6127690200,22722299900,388424991000,5.5,5045420000,7324820000,2021-02-10 16:13:55
202,0,1025590,484952,11827400,64.8,9340779500,6045859800,22722299900,388424991000,5.5,5045640200,7325810200,2021-02-10 16:14:05
203,58.3,1025600,484956,11827500,64.4,9273470000,6112370200,22722299900,388424991000,5.5,5045870100,7326940200,2021-02-10 16:14:15
204,14.3,1025610,484959,11827600,64.3,9258659800,6127730200,22722299900,388424991000,5.5,5046090200,7328070100,2021-02-10 16:14:25
205,25,1025610,484965,11827800,64.4,9266990100,6119380000,22722299900,388424991000,5.5,5046309900,7328940000,2021-02-10 16:14:35
206,14.9,1027110,485777,11848200,62.8,8776729600,6393229800,22722299900,388430987000,5.5,5094230000,7538800100,2021-02-10 16:46:08
207,11.1,1027120,485782,11848300,63,8804830200,6364389900,22722299900,388430987000,5.5,5094470100,7540089900,2021-02-10 16:46:18
208,0,1027130,485786,11848400,62.7,8760110100,6409670100,22722299900,388430987000,5.5,5094680100,7540919800,2021-02-10 16:46:28
209,0,1027140,485790,11848500,62.6,8743060500,6427390000,22722299900,388430987000,5.5,5094900200,7542400000,2021-02-10 16:46:38
210,0,1027140,485794,11848600,62.6,8741940200,6428810200,22722299900,388430987000,5.5,5095139800,7543909900,2021-02-10 16:46:48
